record_id,canonical_name,provider,official_source_url,dataset_identifier,catalog_deposit_version,observed_deposit_version,version_matches_catalog,listing_result,expected_file_count,expected_bytes,file_index,file_path,file_bytes,mime_type,source_checksum_type,source_checksum_available,source_status,notes
dryad_fundus_venous_pulsation,Fundus Venous Pulsation Sequence Dataset,dryad,https://doi.org/10.5061/dryad.56f1h,10.5061/dryad.56f1h,1,1,True,official_file_listing_confirmed,2,118583295,2,README_for_Movies_Raw.txt,1620,text/plain,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_glaucoma_lhon_mitochondrial,Glaucoma and LHON Mitochondrial Function Dataset,dryad,https://doi.org/10.5061/dryad.2k4v4,10.5061/dryad.2k4v4,1,1,True,official_file_listing_confirmed,1,14688,1,PLOS_ONE_Measurement of systemic mitochondrial function.rar,14688,application/x-rar-compressed,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_huntingtons_retinal_oct,Is retina affected in Huntington's disease? Is optical coherence tomography a good biomarker?,dryad,https://doi.org/10.5061/dryad.ncjsxksxr,10.5061/dryad.ncjsxksxr,5,5,True,official_file_listing_confirmed,2,24663,1,data.csv,20432,text/csv,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_huntingtons_retinal_oct,Is retina affected in Huntington's disease? Is optical coherence tomography a good biomarker?,dryad,https://doi.org/10.5061/dryad.ncjsxksxr,10.5061/dryad.ncjsxksxr,5,5,True,official_file_listing_confirmed,2,24663,2,README.md,4231,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_iris_surface_features,Iris Surface Features Dataset,dryad,https://doi.org/10.5061/dryad.0kt87,10.5061/dryad.0kt87,1,1,True,official_file_listing_confirmed,1,155993,1,Iris features data.xlsx,155993,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_nigeria_cataract_services,Nigeria Cataract Services Dataset,dryad,https://doi.org/10.5061/dryad.13bp2,10.5061/dryad.13bp2,1,1,True,official_file_listing_confirmed,2,418304,1,README_for_Wurno zone Sokoto Nigeria_2005.doc,62464,application/msword,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_nigeria_cataract_services,Nigeria Cataract Services Dataset,dryad,https://doi.org/10.5061/dryad.13bp2,10.5061/dryad.13bp2,1,1,True,official_file_listing_confirmed,2,418304,2,Wurno zone Sokoto Nigeria_2005.xls,355840,application/vnd.ms-excel,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_ocular_surface_amr,Ocular Surface AMR Keratitis Dataset,dryad,https://doi.org/10.5061/dryad.6t1g1jx9s,10.5061/dryad.6t1g1jx9s,7,7,True,official_file_listing_confirmed,3,12880,1,CAPRICORN_Malawi_UCSF_counts_cpm_per_patient_AMR_classes.csv,6174,text/csv,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_ocular_surface_amr,Ocular Surface AMR Keratitis Dataset,dryad,https://doi.org/10.5061/dryad.6t1g1jx9s,10.5061/dryad.6t1g1jx9s,7,7,True,official_file_listing_confirmed,3,12880,2,CAPRICORN_Malawi_UCSF_manuscript_data_share_metadata.csv,3811,text/csv,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_ocular_surface_amr,Ocular Surface AMR Keratitis Dataset,dryad,https://doi.org/10.5061/dryad.6t1g1jx9s,10.5061/dryad.6t1g1jx9s,7,7,True,official_file_listing_confirmed,3,12880,3,README.md,2895,text/markdown,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_optic_neuritis_metacontrast,Dichoptic metacontrast masking functions to infer transmission delay in optic neuritis,dryad,https://doi.org/10.5061/dryad.cp4j7,10.5061/dryad.cp4j7,1,1,True,official_file_listing_confirmed,1,309018,1,MetacontrastOpticNeuritis.zip,309018,application/zip,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_pediatric_secondary_iol,Pediatric Secondary IOL Outcome Dataset,dryad,https://doi.org/10.5061/dryad.5t9d1,10.5061/dryad.5t9d1,1,1,True,official_file_listing_confirmed,1,21814,1,Data for secondary IOL implantation.xlsx,21814,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_pk31jt2,Data from: Low incidence of choroidal neovascularization following subthreshold diode micropulse laser (SDM) in high-risk AMD,dryad,https://doi.org/10.5061/dryad.pk31jt2,10.5061/dryad.pk31jt2,1,1,True,official_file_listing_confirmed,1,64398,1,CNV study Updated Excel Dryad  .xlsx,64398,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_pnvx0k6hv,Time trends and associated factors of axial length in 4 and 5 year-olds children in Shanghai from 2013 to 2019,dryad,https://doi.org/10.5061/dryad.pnvx0k6hv,10.5061/dryad.pnvx0k6hv,3,3,True,official_file_listing_confirmed,1,177499,1,Data.xlsx,177499,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_preeclampsia_ocular_octa,Plane wave ultrasound and OCT angiography of the eye in preeclampsia,dryad,https://doi.org/10.5061/dryad.j0zpc86kg,10.5061/dryad.j0zpc86kg,4,4,True,official_file_listing_confirmed,2,52502,1,PE_ran.sav,50127,,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_preeclampsia_ocular_octa,Plane wave ultrasound and OCT angiography of the eye in preeclampsia,dryad,https://doi.org/10.5061/dryad.j0zpc86kg,10.5061/dryad.j0zpc86kg,4,4,True,official_file_listing_confirmed,2,52502,2,README.md,2375,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_pzgmsbcfw,Anti-vegf therapy in diabetic macular oedema patients over four years,dryad,https://doi.org/10.5061/dryad.pzgmsbcfw,10.5061/dryad.pzgmsbcfw,9,9,True,official_file_listing_confirmed,2,5116953,1,200319_DMO_report1_anonymised.csv,5099283,text/csv,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_pzgmsbcfw,Anti-vegf therapy in diabetic macular oedema patients over four years,dryad,https://doi.org/10.5061/dryad.pzgmsbcfw,10.5061/dryad.pzgmsbcfw,9,9,True,official_file_listing_confirmed,2,5116953,2,r_code_for_analysis.R,17670,application/octet-stream,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_rao_multiomics,Data and code from: Fatty acid metabolism reprograms immune microenvironment in retinal artery occlusion: Multi-Omics analysis highlights immunometabolic crosstalk,dryad,https://doi.org/10.5061/dryad.98sf7m0wt,10.5061/dryad.98sf7m0wt,4,4,True,official_file_listing_confirmed,4,19138637,1,Fatty_acid_metabolomics_code_and_related_data.zip,2444975,application/x-zip-compressed,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_rao_multiomics,Data and code from: Fatty acid metabolism reprograms immune microenvironment in retinal artery occlusion: Multi-Omics analysis highlights immunometabolic crosstalk,dryad,https://doi.org/10.5061/dryad.98sf7m0wt,10.5061/dryad.98sf7m0wt,4,4,True,official_file_listing_confirmed,4,19138637,2,Joint_analysis_code_of_metabolomics_and_transcriptomics_and_related_data.zip,5614212,application/x-zip-compressed,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_rao_multiomics,Data and code from: Fatty acid metabolism reprograms immune microenvironment in retinal artery occlusion: Multi-Omics analysis highlights immunometabolic crosstalk,dryad,https://doi.org/10.5061/dryad.98sf7m0wt,10.5061/dryad.98sf7m0wt,4,4,True,official_file_listing_confirmed,4,19138637,3,README.md,18836,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_rao_multiomics,Data and code from: Fatty acid metabolism reprograms immune microenvironment in retinal artery occlusion: Multi-Omics analysis highlights immunometabolic crosstalk,dryad,https://doi.org/10.5061/dryad.98sf7m0wt,10.5061/dryad.98sf7m0wt,4,4,True,official_file_listing_confirmed,4,19138637,4,Transcriptomics_codes_and_related_data.zip,11060614,application/x-zip-compressed,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_rn8pk0p70,Socioeconomic status and decreasing incidence of ocular injuries in Bosnia and Herzegovina,dryad,https://doi.org/10.5061/dryad.rn8pk0p70,10.5061/dryad.rn8pk0p70,11,11,True,official_file_listing_confirmed,3,142972,1,DATA_SES_and_decreasing_incidence_of_ocular_injuries_in_B_H.dta,115855,,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_rn8pk0p70,Socioeconomic status and decreasing incidence of ocular injuries in Bosnia and Herzegovina,dryad,https://doi.org/10.5061/dryad.rn8pk0p70,10.5061/dryad.rn8pk0p70,11,11,True,official_file_listing_confirmed,3,142972,2,README.docx,18786,application/vnd.openxmlformats-officedocument.wordprocessingml.document,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_rn8pk0p70,Socioeconomic status and decreasing incidence of ocular injuries in Bosnia and Herzegovina,dryad,https://doi.org/10.5061/dryad.rn8pk0p70,10.5061/dryad.rn8pk0p70,11,11,True,official_file_listing_confirmed,3,142972,3,README.md,8331,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_rop_plane_wave_doppler,ROP Plane-Wave Doppler Dataset,dryad,https://doi.org/10.5061/dryad.612jm649r,10.5061/dryad.612jm649r,4,4,True,official_file_listing_confirmed,2,33701,1,README.md,3121,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_rop_plane_wave_doppler,ROP Plane-Wave Doppler Dataset,dryad,https://doi.org/10.5061/dryad.612jm649r,10.5061/dryad.612jm649r,4,4,True,official_file_listing_confirmed,2,33701,2,ROP_by_exam_shared2.sav,30580,,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_shanghai_myopia_2014_2018,"Age-related change of axial length, spherical equivalent, prevalence of myopia and high myopia in school-age children in Shanghai: 2014 to 2018",dryad,https://doi.org/10.5061/dryad.c2fqz615c,10.5061/dryad.c2fqz615c,4,4,True,official_file_listing_confirmed,2,2318884,1,DATA.xls,2306560,application/octet-stream,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_shanghai_myopia_2014_2018,"Age-related change of axial length, spherical equivalent, prevalence of myopia and high myopia in school-age children in Shanghai: 2014 to 2018",dryad,https://doi.org/10.5061/dryad.c2fqz615c,10.5061/dryad.c2fqz615c,4,4,True,official_file_listing_confirmed,2,2318884,2,README.docx,12324,application/octet-stream,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_tb_uveitis_ifn,Type 1 interferon-inducible gene expression in QuantiFERON Gold TB-positive uveitis: a tool to stratify a high versus low risk of active tuberculosis?,dryad,https://doi.org/10.5061/dryad.8jk03jd,10.5061/dryad.8jk03jd,1,1,True,official_file_listing_confirmed,1,52469,1,Type I IFN gene signature - a tool to stratify high vs low-risk TB uveitis?.xlsx,52469,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_v6wwpzh1b,Data from: Micropulse transscleral cyclophotocoagulation results in secondary glaucoma,dryad,https://doi.org/10.5061/dryad.v6wwpzh1b,10.5061/dryad.v6wwpzh1b,4,4,True,official_file_listing_confirmed,2,14771,1,Data_Dryad.xlsx,12219,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_v6wwpzh1b,Data from: Micropulse transscleral cyclophotocoagulation results in secondary glaucoma,dryad,https://doi.org/10.5061/dryad.v6wwpzh1b,10.5061/dryad.v6wwpzh1b,4,4,True,official_file_listing_confirmed,2,14771,2,README.md,2552,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_v9p0b,Data from: Retinal capillary rarefaction in patients with untreated mild-moderate hypertension,dryad,https://doi.org/10.5061/dryad.v9p0b,10.5061/dryad.v9p0b,1,1,True,official_file_listing_confirmed,1,34844,1,CapillaryRarefactionFinalsav.sav,34844,application/octet-stream,md5,True,created,Official current-version metadata and file listing reviewed.
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,dryad,https://doi.org/10.5061/dryad.37pvmcvzx,10.5061/dryad.37pvmcvzx,3,3,True,official_file_listing_confirmed,5,68879258875,1,Differentially_expressed_genes_ratio.csv,1523302,text/csv,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,dryad,https://doi.org/10.5061/dryad.37pvmcvzx,10.5061/dryad.37pvmcvzx,3,3,True,official_file_listing_confirmed,5,68879258875,2,Differentially_expressed_proteins.csv,1085855,text/csv,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,dryad,https://doi.org/10.5061/dryad.37pvmcvzx,10.5061/dryad.37pvmcvzx,3,3,True,official_file_listing_confirmed,5,68879258875,3,Proteomics.zip,1209706245,application/x-zip-compressed,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,dryad,https://doi.org/10.5061/dryad.37pvmcvzx,10.5061/dryad.37pvmcvzx,3,3,True,official_file_listing_confirmed,5,68879258875,4,README.md,4251,text/markdown,sha-256,True,created,Official current-version metadata and file listing reviewed.
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,dryad,https://doi.org/10.5061/dryad.37pvmcvzx,10.5061/dryad.37pvmcvzx,3,3,True,official_file_listing_confirmed,5,68879258875,5,VKH_Bulk-seq.zip,67666939222,application/x-zip-compressed,sha-256,True,copied,Official current-version metadata and file listing reviewed.
dual_scheimpflug_ss_oct_biometry,Dual Scheimpflug and Swept-Source OCT Biometry Dataset,figshare,https://doi.org/10.6084/m9.figshare.16828996.v1,16828996,1,1,True,official_file_listing_confirmed,1,22913,1,Dataset Clinical Evaluation of Ocular Biometry of Dual Scheimpflug Analyzer and Swept Source Optical Coherence Tomography.xlsx,22913,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
external_eye_blepharitis,External Eye Photographs for Screening Referable Blepharitis,mendeley,https://data.mendeley.com/datasets/bp37vw4z8d/1,bp37vw4z8d,1,1,True,official_archive_route_confirmed,,42027691,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
glaucoma_oct_fundus,Glaucoma Detection Dataset with OCT and Fundus Images,figshare,https://doi.org/10.6084/m9.figshare.32051124.v1,32051124,1,1,True,official_file_listing_confirmed,1,4428017634,1,Glaucoma_Retinal_Dataset.zip,4428017634,application/zip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hassan_composite_retina,Composite Retinal Fundus and OCT Dataset with Clinical Markings,mendeley,https://data.mendeley.com/datasets/trghs22fpg/4,trghs22fpg,4,4,True,official_archive_route_confirmed,,1539361597,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,1,RO-Imaging-BF.zip,157467600,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,2,RO-Imaging-BF.z01,419430400,application/zip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,3,RO-Imaging-BF.z02,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,4,RO-Imaging-BF.z03,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,5,RO-Imaging-BF.z04,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,6,RO-Imaging-BF.z05,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,7,RO-Imaging-BF.z06,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,8,RO-Imaging-BF.z08,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,9,RO-Imaging-BF.z09,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,10,RO-Imaging-BF.z10,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,11,RO-Imaging-BF.z11,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,12,RO-Imaging-BF.z07,419430400,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,figshare,https://doi.org/10.6084/m9.figshare.30102802.v1,30102802,1,1,True,official_file_listing_confirmed,13,4771203442,13,README.txt,1442,text/plain,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hesc_rpe_electrical_excitability,hESC-Derived RPE Electrical Excitability Dataset,figshare,https://doi.org/10.6084/m9.figshare.22246969.v2,22246969,2,2,True,official_file_listing_confirmed,1,1691658524,1,Data supplement.7z,1691658524,application/x-7z-compressed,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
hybridgaze,HybridGaze Dataset,kaggle,https://www.kaggle.com/datasets/michachwesiuk/hybridgaze,michachwesiuk/hybridgaze,,,True,official_file_listing_confirmed,2,46461295048,1,HybridGaze.h5,46461295048,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
hybridgaze,HybridGaze Dataset,kaggle,https://www.kaggle.com/datasets/michachwesiuk/hybridgaze,michachwesiuk/hybridgaze,,,True,official_file_listing_confirmed,2,46461295048,2,readme.txt,0,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
mendeley_3_year_follow_up_optic_neuritis,a 3-year follow-up of optic neuritis phenotypes in Chinese cohort,mendeley,https://data.mendeley.com/datasets/zvb55v8mzw,zvb55v8mzw,1,1,True,official_archive_route_confirmed,,23037,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_adjuvant_ketorolac_dexamethasone_hypoxic_human_retinal,Adjuvant Ketorolac and Dexamethasone + Hypoxic Human Retinal Pigment Epithelium (RPE) and Endothelial Cells (HREC),mendeley,https://data.mendeley.com/datasets/xzf382pby9,xzf382pby9,1,1,True,official_archive_route_confirmed,,6369,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_analysis_macular_pigment_carotenoids_human_blood,Analysis of macular pigment carotenoids in human blood serum of glaucoma patients as a measure of ocular health: A Raman spectroscopic study,mendeley,https://data.mendeley.com/datasets/8pwpbcrjd8,8pwpbcrjd8,1,1,True,official_archive_route_confirmed,,9184269,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_annotated_infant_fundus_images_object_detection,Annotated Infant Fundus Images for Object Detection of Key Structures (Optic Disk and Macula),mendeley,https://data.mendeley.com/datasets/9kvk7nkhx6,9kvk7nkhx6,4,4,True,official_archive_route_confirmed,,1249251773,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_anterior_segment_optical_coherence_tomography_angiography,Data for: Anterior Segment Optical Coherence Tomography Angiography Imaging of Conjunctiva and Intrasclera in Treated Primary Open-Angle Glaucoma,mendeley,https://data.mendeley.com/datasets/tsh3xwbkkg,tsh3xwbkkg,2,2,True,official_archive_route_confirmed,,22455,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_application_machine_learning_detecting_iron_deficiency,Application of Machine Learning in Detecting Iron Deficiency Anemia Using  Conjunctiva image Dataset from Ghana,mendeley,https://data.mendeley.com/datasets/nt7r8hv2pz,nt7r8hv2pz,1,1,True,official_archive_route_confirmed,,45875429,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_cell_types_human_retina_its_organoids,Cell types of the human retina and its organoids at single-cell resolution. Cowan et al,mendeley,https://data.mendeley.com/datasets/sm67hr5bpm,sm67hr5bpm,1,1,True,official_archive_route_confirmed,,2634423250,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_changes_retinal_photosensitivity_diabetic_retinopathy_therapy,Changes in retinal photosensitivity in diabetic retinopathy therapy,mendeley,https://data.mendeley.com/datasets/tsf8b4yj3j,tsf8b4yj3j,1,1,True,official_archive_route_confirmed,,962083,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_chemical_reprogramming_fibroblasts_into_functional_retinal,Chemical Reprogramming of Fibroblasts into Functional Retinal Pigment Epithelium Cells,mendeley,https://data.mendeley.com/datasets/sg2rywwwxb,sg2rywwwxb,1,1,True,official_archive_route_confirmed,,800743764,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_clinical_application_cyanoacrylate_tissue_adhesive_pediatric,Clinical Application of Cyanoacrylate Tissue Adhesive in Pediatric Ophthalmic Emergency: A Randomized Controlled Study,mendeley,https://data.mendeley.com/datasets/ctnygyvwt5,ctnygyvwt5,1,1,True,official_archive_route_confirmed,,24529,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_clinical_assessment_scleral_canal_expansion_glaucoma,Data for: Clinical Assessment of Scleral Canal Expansion in Glaucoma Using Spectral Domain Optical Coherence Tomography,mendeley,https://data.mendeley.com/datasets/7x3tgtskyj,7x3tgtskyj,2,2,True,official_archive_route_confirmed,,11108,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_code_manuscript_fixational_eye_movements_as,Data and code for manuscript: Fixational eye movements as active sensation for high visual acuity,mendeley,https://data.mendeley.com/datasets/p7dyyrfds6,p7dyyrfds6,2,2,True,official_archive_route_confirmed,,41689690,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_comparison_aqueous_humor_levels_plgf_vegf,Data for: Comparison of aqueous humor levels of PlGF and VEGF in proliferative diabetic retinopathy before and after intravitreal conbercept injection,mendeley,https://data.mendeley.com/datasets/wtcc9fcjdy,wtcc9fcjdy,1,1,True,official_archive_route_confirmed,,186054,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_comparison_cervical_ocular_vestibular_evoked_myogenic,Comparison of Cervical and Ocular Vestibular Evoked Myogenic Potentials Among Individuals with Hearing Impairment Aged 50–70 Years,mendeley,https://data.mendeley.com/datasets/2jkhncb5kw,2jkhncb5kw,1,1,True,official_archive_route_confirmed,,20711,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_comparison_clinical_outcomes_visual_quality_visual,"Comparison of clinical outcomes, visual quality and visual function of two presbyopia-correcting intraocular lenses made from the same material, but with different design and optics",mendeley,https://data.mendeley.com/datasets/y6n5k7s6f7,y6n5k7s6f7,1,1,True,official_archive_route_confirmed,,341499,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_comparison_ocular_biometry_using_new_opticalcoherence,Comparison of ocular biometry using new OpticalCoherence Tomography-based Optical Biometer with Other Device. ,mendeley,https://data.mendeley.com/datasets/kwv73shvxh,kwv73shvxh,1,1,True,official_archive_route_confirmed,,121470,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_comparison_retinal_choroidal_vascular_changes_via,Comparison of retinal and choroidal vascular changes via optical coherence tomography angiography between Pseudoexfoliative glaucoma and Pseudoexfoliative syndrome and control group,mendeley,https://data.mendeley.com/datasets/3m8fcfmp9j,3m8fcfmp9j,1,1,True,official_archive_route_confirmed,,16990,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
mendeley_comparison_two_novel_comfilcon_contact_lens,Comparison of Two Novel Comfilcon A Contact Lens Designs in the Management of Computer Vision Syndrome: A Pilot Study ,mendeley,https://data.mendeley.com/datasets/fnbxs7gb82,fnbxs7gb82,1,1,True,official_archive_route_confirmed,,49758,,,,,,,,"The current version-specific Download All route returned an official ZIP archive. Internal files will be enumerated during content inspection. The bearer-token response reflects the retired OAuth audience, not source unavailability."
